block,amount
8313854,9.3389
8320299,19.4347
8320303,11.9091
8320362,20.9864
8320401,25.7211
8314286,128.2938
8314292,9.5909
8314298,6.3848
8314449,15.2577
8322608,43.9755
8322621,34.0659
8322623,30.5812
8322626,76.0617
8322639,876.8876
8322643,15.0345
8315552,12.0681
8315557,29.4325
8315592,9.3169
8315970,30.6908
8325409,7.6727
8325558,14.4576
8327953,26.5629
8331335,1.0961
8331414,1.0961
8328335,8.6482
8328819,15.3454
8329826,5.5463
8333804,18.4145
8336213,8.7315
8336686,11.7677
8338887,27.8300
8339644,8.6482
8339703,12.7696
8340066,76.7193
8340074,18.5756
8347638,44.0613
8347764,7.3548
8340315,7.0370
8349102,22.6729
8349683,24.2690
8349699,15.5932
8349729,61.3015
8349731,65.7656
8349742,32063.2054
8349744,3091.0020
8349754,48.6818
8349770,28.9151
8349801,17.2208
8342599,70.1434
8349876,8279.6502
8349876,8380.2912
8349876,42956.8813
8349876,9429.9363
8349876,12365.0831
8349876,2926.8544
8349878,9948.8539
8349879,5687.1619
8349904,216.2862
8349914,26300.9195
8349914,17270.6365
8349915,211461.9349
8349915,4384.4000
8349915,55811.1227
8349915,14597.5813
8349915,14797.3500
8349915,4822.8400
8349915,3774.9684
8349915,258.4089
8349915,768.3661
8349916,56827.1636
8349917,35091.6415
8349917,1983.6122
8349917,5500.9717
8349917,1450.2609
8349917,526.1280
8349917,4398.6493
8349917,15157.8099
8349917,9903.0263
8349917,76.7270
8349918,56827.1636
8349918,2346.7501
8349918,263.0640
8349918,74.3597
8349918,2569.1292
8349920,18942.3879
8349920,7263.3600
8349921,268.5445
8349921,120.5710
8349921,149.0696
8349922,9648.3779
8349924,2700.8350
8349924,1347.1069
8349925,9926.7694
8349927,2700.8350
8349929,67962.4404
8349929,4949.9876
8349929,29923.5302
8349929,1370.1250
8349929,18888.5053
8349929,7242.6990
8349929,82.2075
8349929,2700.8350
8342881,18.7161
8349930,17284.7689
8349930,8440.3192
8349932,3867.2266
8349932,2048.0789
8349933,1536.7904
8342910,4.0117
8342911,83.5583
8349943,6035.0578
8349943,12494.2906
8349943,1316.4379
8349943,477.8996
8349944,61.3816
8349944,282.3554
8349946,4220.8193
8349946,12048.3312
8349946,13727.7017
8349946,2838.8264
8349948,149.0696
8342937,4.4092
8342943,9.7750
8349951,115.0905
8342948,4.0117
8349952,164.4150
8349964,87.9996
8349978,82.2075
8349992,70.1504
8350029,52.6805
8350049,32.8830
8350315,9.0976
8344645,4.0073
8350958,6.6270
8350967,8.4049
8350970,6.7914
8350980,12.2655
8350983,9.2086
8350988,4.7900
8344879,3.9898
8344921,1.9611
8351232,5.4465
8351236,4.9478
8351240,8.6011
8351246,10.9150
8351260,8.5733
8345149,5.2936
8351453,6.0200
8351492,11.7840
8351696,239.0156
8351696,22.0811
8352933,6467.3736
8352954,175.3760
8352962,284.6397
8352966,74.3605
8352967,3132.1172
8352968,21840.3488
8352968,717.3860
8352974,3433.8840
8352974,7308.9921
8352982,41.6518
8352983,383.6350
8352983,13153.2000
8352983,663.1405
8352998,461.5677
8353431,9919.7050
8353450,2740.2500
8353450,657.6600
8353450,166.2576
8353466,4735.1520
8353481,197.2980
8353487,84399.7000
8353487,886.7564
8353488,1234.2086
8353488,24349.0516
8353488,1882.9916
8353493,354.3933
8353505,25898.9342
8353505,235.6605
8353506,361.7130
8353506,1800.8354
8353506,191.4335
8357226,15.7640
8357284,12.1900
8354896,5.4981
8357500,16.4054
8357555,23.6246
8357686,7.0139
8357739,13.2409
8357763,20.7382
8357775,28.3923
8358095,13.6256
8358111,27.2008
8358126,23.6922
8358137,23.2943
8358184,22.9359
8358194,22.7715
8358282,22.4766
8358332,22.1317
8360427,6027.9471
8361813,28.0549
8362154,24.7732
8362170,5.3522
8362184,35.4798
8362213,36.1830
8362224,8.1807
8362315,25.8154
8362999,46.1850
8363059,25.4418
8363312,25.2126
8363371,25.0196
8363382,24.8091
8363406,24.7160
8363410,24.6403
8363413,24.4167
8363420,24.1208
8363430,21.2643
8363437,20.7579
8363446,20.4653
8363452,19.7298
8363458,19.7298
8363463,19.7298
8363472,19.7298
8363480,19.2475
8363527,17.7705
8363539,16.9950
8363543,16.2628
8363549,15.5789
8363585,15.2040
8363588,15.0571
8363591,14.8905
8363600,14.8083
8363606,14.7973
8363611,14.7973
8363616,13.0929
8363618,12.8309
8363623,12.6632
8363637,15.6337
8363643,15.4473
8363648,15.2928
8363652,15.1711
8363655,15.0122
8363661,14.4608
8363689,13.7813
8363694,12.1360
8363698,5.9825
8364125,16.9917
8377138,3217.8953
8377612,23.1442
8377620,9.9087
8377631,49.3245
8377725,6.6862
8369551,28.9612
8369631,11.0059
8370295,2.7181
8383397,6.2291
8384180,2.6964
8390394,9.8441
8390514,6.8923
8387838,104.5870
8388685,14.1557
8391304,29.1015
8391343,9.1853
8391413,7.9138
8389279,16.9457
8389300,1.4857
8391427,11.6187
8389326,8.9962
8391472,7.1795
8391502,7.2178
8391516,7.0545
8391748,8.4783
8391749,8.6471
8393642,472.2647
8394595,94.2613
8394631,6.0401
8401104,5.7512
8401458,7.1838
8401528,7.2572
8403112,3.6500
8403195,1.5400
8403201,3.6939
8404568,0.8626
8411041,989.6793
8418552,73.7614
8419873,64.4004
8421328,4383.9679
8421328,68.3898
8421697,134.8203
8421726,83.3926
8424414,0.9865
8426101,4.4743
8426963,0.9207
8436374,68.1886
8436572,61.4285
8440126,76.7445
8440126,131.5188
8440126,131.5320
8440127,14916.4422
8440127,620.2838
8440127,71.3014
8440127,8170.7902
8440128,6.7229
8440128,47.1276
8440128,486.6244
8440155,578.7408
8440155,4.1480
8440157,411.0375
8440172,4904.4125
8440172,1028.1418
8440172,383.6350
8440172,383.6350
8440172,333.7625
8440172,383.6350
8440172,317.8690
8440172,142.4930
8440172,142.4930
8440172,43.1863
8440175,13112.0962
8440176,1546.6848
8440176,2520.9326
8440176,164.4150
8440176,252.1030
8440176,76.9714
8440177,54.8050
8440180,2308.3943
8440181,21143.3315
8440181,13870.7767
8440181,1658.4651
8440190,22416.6219
8440191,4450.2756
8440191,5096.4211
8440191,175.3760
8440191,611.6238
8440191,111.8022
8440192,37.2674
8441017,0.3477
8441050,0.1706
8442696,19.7298
8443099,15.6194
8443110,31.0000
8443121,17.7556
8443184,15.5717
8443243,9.8649
8445423,617.1884
8445423,126.7270
8445433,207.0885
8445600,800.1530
8445616,3123.5726
8445763,9688.8651
8445763,7453.7035
8445763,5261.4992
8445763,200.2417
8445764,150.4905
8445765,106.3217
8450013,0.3384
8454556,149.0918
8455988,52.8989
8460905,74.7332
8452164,18.5092
8452888,0.3439
8453326,111.0634
8483838,39.0025
8488905,179.7431
8488905,41.7143
8497801,2.2415
8497801,999.9000
8497801,1397.6413
8497804,1944.3023
8497804,2268.3231
8497805,2268.3231
8497806,664.9176
8497810,91.8495
8501564,63.3196
8524577,57.4012
8550250,3.1129
8550278,2.5649
8547283,67.5426
8548485,3.4596
8549479,1.0961
8555139,3.3192
8560184,2.2813
8560621,1022.2703
8560641,76.7270
8571059,57.6001
8574977,171.6905
8577320,151.2618
8589292,0.9814
8582301,1.0640
8596203,80.7800
8607797,375.0000
8607798,13290.9417
8609815,45.9002
8610260,520.7078
8612104,154.5501
8612445,49.3245
8612461,1.6588
8613443,10316.1429
8613443,39745.9950
8613443,14461.8807
8613444,26473.1422
8613444,857.1502
8613444,722.3299
8613444,2679.2272
8613445,3704.9093
8613445,3175.6098
8613445,3704.9093
8613445,3175.6098
8613445,1075.5819
8613475,1859.8375
8613475,1594.0420
8613475,1859.8375
8613477,1829.6345
8613477,1568.1554
8613477,1568.1554
8613477,1829.6345
8613477,2170.9656
8613478,320.0612
8613478,552.4344
8613479,94.2554
8613490,1060.8047
8613490,3333.7080
8613490,65.7660
8613492,5090.2884
8613492,1458.4012
8613492,89090.4486
8613492,9306.8837
8613492,7977.3038
8613492,7977.3038
8613494,3488.4529
8613495,54.8050
8613498,8494.7750
8613498,226468.3433
8613498,443023.2325
8613498,5216.5355
8613498,34729.8734
8613499,5370.8900
8613500,6850.6250
8613500,5.2580
8613500,6018.4263
8613502,920.7240
8613503,8275.3227
8613503,7093.2075
8613503,7093.2075
8613504,2800.8614
8613505,5809.3300
8613506,8246.7551
8613506,7068.5980
8613508,4636.3803
8613509,141.4508
8613516,3682.8960
8613517,10622.7390
8613517,3043.1756
8613517,6965.7624
8613518,375.0000
8613519,26826.4534
8613519,4105.9906
8613519,13954.2802
8613519,120571.0000
8613519,2192.2000
8613519,1903.9257
8613519,10414.0461
8613519,10594.9026
8613519,8344.5449
8613520,4494.0100
8613520,3562.3250
8613520,23942.7591
8613520,13044.4229
8613520,15218.6036
8613520,33815.8190
8613522,7746.5924
8613523,11891.6052
8613530,18371.8296
8613531,19290.8618
8613531,1.9293
8613534,2192.2000
8613534,2027.5595
8613535,1970.9035
8613536,5480.5000
8613539,363.9052
8613539,4494.0100
8613540,235.6615
8613540,1680.9877
8613540,197.2980
8613550,109.6100
8613550,88.7841
8613697,783.7115
8613714,36.1678
8613717,1424.7911
8613718,2849.7186
8613718,40441.0814
8613718,11950.2991
8613719,117589.6080
8613719,33979.1000
8613719,2356.6150
8613719,5786.3119
8613719,268.5445
8613719,241.1420
8613719,553.1981
8613719,7672.7000
8613719,438.4400
8613719,246.6225
8613719,7289.0650
8613719,65.7660
8613722,2083.5768
8613722,4477.8620
8613724,625.1623
8613727,106570.9244
8613727,26991.4625
8613727,150490.0323
8613727,41103.7500
8613727,8220.7500
8613728,48898.7307
8613729,2800.8614
8613730,5480.5000
8613730,27143.2260
8613730,17515.6780
8613730,47157.1621
8613730,36056.7185
8613732,13356.8240
8613739,81451.0302
8613739,212169.5250
8613740,163.0273
8613741,19620.1900
8613741,50617.2876
8613741,216621.0528
8613741,119480.2719
8613741,19539.9950
8613742,9001.0540
8613743,662.0444
8613743,38476.7096
8613743,3013.2870
8613743,63.6396
8613744,31767.7692
8613745,3000.8614
8613745,35357.1694
8613747,3300.8614
8613748,11750.4067
8613748,3400.8614
8613750,3600.8614
8613753,3700.8614
8613755,3800.8614
8613757,38890.5056
8613757,4024.6686
8613757,1950.8134
8613758,4100.8614
8613760,15320.1628
8613760,4200.8614
8613761,750.0000
8613763,15516.4670
8613768,10488.8532
8613768,4400.8614
8613771,750.0000
8613771,8709.2961
8613771,4600.8614
8613772,378.4982
8613772,55412.5599
8613773,120.5710
8613773,109.6100
8613773,120.5710
8613774,24223.7720
8613774,8728.7774
8613778,8901.5324
8613778,6000.0000
8613781,236768.4257
8613781,17823.7080
8613781,8818.1939
8613781,4700.8614
8613782,9000.0000
8613782,751.7074
8613783,6000.0000
8613784,375.0377
8613784,9000.0000
8613784,375.0000
8613786,375.0000
8613788,8837.2442
8613788,6990.5560
8613789,6842.3072
8613789,375.6616
8613791,9000.0000
8613791,8831.5310
8613791,375.0001
8613793,375.0000
8613794,6000.0000
8613795,8808.2356
8613795,375.0000
8613796,5847.0612
8613796,9000.0000
8613796,375.0000
8613798,375.0000
8613799,9000.0000
8613799,375.0000
8613800,4800.8614
8613800,375.0000
8613803,6679.1882
8613803,4900.8614
8613803,375.0000
8613805,8794.1985
8613806,5100.8614
8613807,375.0000
8613807,6197.9966
8613807,6030.4832
8613807,6700.5368
8613807,6365.5100
8613807,6533.0234
8613807,5200.8614
8613809,375.0000
8613809,8859.2244
8613809,5400.8614
8613809,9000.0000
8613809,6000.0000
8613809,6000.0000
8613810,16262.2911
8613811,5500.8614
8613811,4069.7875
8613811,4231.9786
8613811,4394.1237
8613812,8874.2846
8613812,376.5887
8613813,15887.3288
8613814,5903.2066
8613814,376.5512
8613815,5700.8614
8613815,5700.8614
8613817,375.0002
8613818,6000.0000
8613818,8901.0682
8613818,5800.8614
8613818,4556.2228
8613818,4394.1237
8613819,375.0000
8613820,8948.6112
8613820,4718.2759
8613824,8948.5837
8613825,375.0000
8613826,6000.8614
8613826,375.0000
8613827,4393.0062
8613827,8867.8422
8613832,8925.9578
8613832,6587.8469
8613832,6423.1507
8613832,5996.7310
8613833,6258.4546
8613834,29611.2761
8613834,6093.7584
8613834,5929.0622
8613834,5764.3660
8613834,5599.6699
8613834,6100.8614
8613835,49183.0426
8613835,6423.1507
8613836,6199.7472
8613837,9000.0000
8613837,379.8808
8613838,6300.8614
8613838,4962.6546
8613838,4880.2831
8613838,5042.2444
8613839,7147.5632
8613840,375.6773
8613841,8904.7831
8613841,6000.0000
8613842,6400.8614
8613842,4880.2831
8613842,5042.2444
8613844,375.0001
8613846,8953.3634
8613847,220.2760
8613847,6500.8614
8613849,154.7460
8613849,6600.8614
8613850,1500.8614
8613850,20000.0000
8613851,374.9780
8613852,4219.6476
8613853,6693.7229
8613855,8961.6548
8613855,375.0000
8613856,6700.8614
8613858,6800.8614
8613860,4620.5010
8613862,52201.2415
8613862,6775.2838
8613864,6900.8614
8613864,380.1826
8613865,39389.6268
8613866,7000.8614
8613868,5390.0571
8613876,48628.1759
8613881,379.8253
8613882,7000.8614
8613883,7000.8614
8613884,7000.8614
8613885,25727.4893
8613887,8341.4988
8613887,5946.8346
8613888,6448.6880
8613889,7000.8614
8613889,374.0309
8613890,4120.3327
8613890,3488.3891
8613890,15887.3285
8613891,198.3452
8613892,5927.3114
8613892,7213.1292
8613892,376.5512
8613892,1503.4183
8613893,375.0002
8613894,4129.4313
8613894,500.8614
8613895,375.0000
8613896,2543.4704
8613896,2707.8546
8613896,7200.8614
8613898,7300.8614
8613898,375.0000
8613899,2543.4704
8613899,2702.0585
8613900,1500.8614
8613901,2543.4704
8613901,1503.2708
8613903,377.1998
8613905,375.0002
8613906,7400.8614
8613906,375.0000
8613908,2547.5537
8613909,375.0000
8613910,7433.1717
8613913,7500.8614
8613922,379.3996
8613924,749.9629
8613926,375.0375
8613928,8.2349
8613929,8.7207
8613939,749.9259
8613941,750.0000
8613943,375.0375
8613945,375.0000
8613950,375.0000
8613951,375.0000
8613953,375.0000
8613954,804.9570
8613956,375.0430
8613959,1583.8390
8613959,3203.6063
8613965,2724.2151
8613965,2884.0571
8613965,1500.8614
8613966,375.1209
8613967,375.0000
8613967,6443.4521
8613967,6282.3658
8613967,6121.2795
8613968,5968.4293
8613968,5807.1204
8613969,375.0000
8613969,4358.8274
8613969,4839.2670
8613970,5807.1204
8613970,6452.3560
8613970,6129.7382
8613970,6291.0471
8613970,5968.4293
8613971,7511.2264
8613972,6443.4521
8613972,6282.3658
8613972,375.0000
8613974,7600.8614
8613976,375.0000
8613976,1500.8614
8613978,3997.9156
8613978,1500.8614
8613979,375.0000
8613980,375.0000
8613983,375.0000
8613983,7604.4345
8613984,375.0000
8613985,375.0000
8613988,1174.9200
8613989,3691.9115
8613990,4011.8176
8613992,1500.8614
8613992,750.0425
8613994,375.0375
8613994,4972.0095
8613994,1500.8614
8613994,375.0000
8613996,4173.0072
8613996,7600.8614
8613996,375.0000
8613998,27095.1839
8613998,375.0000
8613999,375.0000
8614001,375.0000
8614002,4173.0072
8614003,375.0000
8614004,7600.8614
8614004,1984.0432
8614006,375.1609
8614007,4055.0575
8614008,16262.6591
8614009,4174.9689
8614009,7504.3875
8614010,376.5888
8614011,375.0002
8614013,375.0000
8614015,375.0000
8614016,1672.7063
8614017,375.0000
8614018,7500.8614
8614019,375.0000
8614021,375.0000
8614022,375.0000
8614025,375.0000
8614027,375.0000
8614029,375.0000
8614030,3992.4382
8614032,375.3617
8614033,8179.8671
8614034,7500.8614
8614035,6171.1704
8614035,375.5796
8614044,16998.3376
8614044,33645.5874
8614045,9609.2331
8614047,7500.8614
8614054,4163.3446
8614057,57410.2701
8614064,19166.8497
8614064,1450.3528
8614067,737.8602
8614069,16861.3875
8614069,7500.8614
8614071,3600.3265
8614071,7500.8614
8614073,7500.8614
8614075,4342.3841
8614076,626.9278
8614076,7600.8614
8614078,7600.8614
8614079,375.0252
8614080,5960.1932
8614080,7600.8614
8614081,5638.0206
8614081,5799.1069
8614081,4675.2430
8614081,5960.1932
8614081,375.0000
8614082,6282.3658
8614082,6443.4521
8614082,6121.2795
8614082,7600.8614
8614082,375.0000
8614085,375.0000
8614085,1500.8614
8614087,3703.1081
8614088,375.0000
8614093,375.0000
8614093,1285.9487
8614095,375.0000
8614097,375.0000
8614099,375.0000
8614100,321.0934
8614102,374.9946
8614103,2091.2560
8614107,239181.4786
8614107,239750.6336
8614107,65194.2443
8614107,21512.3923
8614108,68754.2100
8614108,10190.7088
8614108,10821.0619
8614108,11490.4059
8614108,12201.1527
8614108,12955.8632
8614108,13757.2568
8614108,14608.2211
8614108,15511.8224
8614108,16471.3166
8614108,17490.1609
8614108,18572.0265
8614108,19720.8117
8614109,20940.6557
8614109,5019.5850
8625116,0.8441
8625143,4.2870
8625552,4093.1237
8625552,13003.8280
8625552,1212.3698
8625552,8014.0906
8625552,46.8330
8625552,235.6426
8625553,2301.8100
8625553,109.6100
8625553,23018.1000
8625553,57.4682
8625553,6575.9659
8625553,365.6290
8625553,208.2747
8625553,230.1788
8625553,82.2223
8625553,60.2877
8625553,54.8055
8625553,40.5571
8625555,4657.9632
8625563,9891.7583
8625563,407.9653
8625564,248.7658
8625564,57.0164
8625564,1939.9087
8625609,38.5585
8617170,0.5020
8620556,22.5060
8621327,85.8060
8622254,80.6839
8632373,74.3049
8639165,28.0305
8643502,8.8528
8653133,1.6282
8661614,3.2883
8675437,1.3153
8675437,2.3676
8675509,5.4805
8675509,7.0666
8675698,6.5766
8675698,5.4586
8675698,5.2985
8675698,5.2284
8675698,4.6365
8675698,4.5872
8675698,4.0556
8675698,3.9679
8675698,3.8363
8675698,3.5075
8675698,3.4746
8675698,3.3431
8675698,3.2883
8675698,3.2883
8675698,3.2883
8675698,3.0691
8675698,3.0143
8675698,2.9956
8675804,1.6113
8675811,1.9730
8675870,1.4249
8669587,0.9679
8669588,0.9207
8679579,2.2518
8670160,1.0961
8670160,1.2929
8670161,3.2883
8685528,0.9229
8685535,4.6913
8685772,0.8988
8685781,0.9207
8685793,0.8988
8685802,0.9098
8687577,2959.4700
8687577,2630.6400
8687577,63.5738
8689373,0.8506
8689383,0.8988
8690115,161.1106
8690180,54.8155
8691054,0.8988
8691230,0.9328
8691242,0.8988
8691251,0.9010
8691262,0.8988
8691292,0.8988
8691326,0.8988
8691333,0.9207
8697831,3.0294
8694098,0.9098
8694105,0.9536
8694112,0.8330
8694122,0.9098
8694133,0.8964
8708200,2.9863
8711037,0.9823
8712305,0.9194
8709170,1.0000
8713202,45.4469
8721700,1128.8835
8721702,0.1129
8719259,137.0690
8728474,57.9341
8728768,114.8398
8741712,6.7985
8741712,5.8543
8741712,4.9100
8741757,6.6097
8741757,5.6654
8741757,4.7212
8741812,6.6097
8741812,5.6654
8741812,4.7212
8741859,6.6097
8741859,5.6654
8741859,4.7212
8741895,6.6097
8741895,5.6654
8741895,4.7212
8741941,6.7985
8741941,5.8543
8741941,4.9100
8741983,6.6097
8741983,5.6654
8741983,4.7212
8742018,6.7985
8742018,5.8543
8742018,4.9100
8742069,6.7985
8742069,5.8543
8742069,4.9100
8742113,6.7985
8742114,5.8543
8742114,4.9100
8735166,52.8557
8742162,6.7985
8742162,5.8543
8742162,4.7212
8742201,38.6660
8742248,6.7985
8742248,5.8543
8742248,4.9100
8742295,6.6097
8742295,5.6654
8742295,4.7212
8742336,6.6097
8742336,5.6654
8742336,4.7212
8742473,6.6097
8742473,5.6654
8742473,4.7212
8742630,6.8003
8742630,5.8558
8742630,4.9114
8742830,6.8003
8742830,5.8558
8742830,4.9114
8742944,20.7447
8743117,8.6140
8743186,8.4000
8743371,7.6823
8743462,7.7350
8743621,10.7640
8743799,12.8650
8743883,10.3310
8743936,12.8854
8744051,8.5820
8744124,8.4880
8744184,8.8270
8744404,9.6110
8744640,10.6030
8744688,4.4313
8744688,1260.5808
8744882,12.3300
8745046,13.4946
8745228,14.8760
8745378,9.5380
8745493,10.3580
8745628,9.5740
8745735,9.6520
8745824,9.6080
8746036,9.0800
8746255,10.7270
8746510,9.6810
8746694,4.2648
8746694,3.7085
8746694,2.9668
8746800,3.8940
8746800,3.3377
8746800,2.7814
8746879,133.5050
8746879,32.8472
8747039,3.5176
8747039,2.9622
8747040,2.5919
8747094,5.9471
8747104,93.1685
8747296,7.9280
8747354,5.6588
8747454,8.8190
8747538,6.9363
8747631,7.8650
8747710,7.0064
8747765,7.2340
8747836,7.3010
8747912,7.0230
8748009,7.9460
8748078,7.9970
8748188,3.4529
8748188,2.9077
8748188,2.3625
8748261,3.2712
8748261,2.9077
8748262,2.3625
8748321,3.4529
8748321,2.9077
8748321,2.3625
8748426,3.4529
8748426,2.9077
8748426,2.5443
8748504,8.6779
8748550,7.7840
8748599,7.9240
8748641,8.0220
8748722,7.0000
8748799,7.3220
8748843,19.4941
8748934,6.2940
8749040,6.0374
8749097,6.2240
8749181,6.9240
8749246,6.1600
8749320,6.0970
8749400,6.1800
8749456,6.1680
8749543,7.1219
8749615,7.3284
8749840,7.7570
8749981,3.4576
8749981,2.9116
8749981,2.3657
8750056,7.8581
8750157,7.5670
8750251,7.7050
8750421,7.3740
8750499,6.9780
8750614,6.6300
8750790,7.5307
8751018,8.9080
8751137,3.2745
8751137,2.7287
8751137,2.3649
8751214,8.0709
8751355,7.7085
8751502,8.2580
8751560,22.9081
8751636,8.0454
8751768,7.7600
8751895,7.5960
8751938,8.1191
8754021,3.5209
8754021,2.9928
8754021,2.4646
8754033,14.9638
8754065,7.8980
8754107,8.2691
8754129,5.7445
8754167,3.1688
8754167,2.6407
8754167,2.2886
8754219,7.4183
8754264,7.2978
8754319,6.2412
8754366,8.0739
8754425,7.9930
8754460,7.4040
8754511,9.8145
8754574,6.2620
8754599,7.2060
8754653,7.3348
8754696,5.6502
8754758,6.5602
8754800,5.2383
8754867,6.0100
8754913,6.0520
8754958,5.4701
8755004,6.2960
8755035,5.2959
8755089,6.6064
8755132,6.4310
8755204,6.3420
8755249,6.8605
8755299,7.0775
8755360,5.6635
8755405,3.3683
8755607,3.3797
8755607,3.0239
8755607,2.4903
8755650,6.7322
8755705,6.6215
8755788,2.8893
8755915,3.2018
8755915,2.6682
8755915,2.3124
8756061,3.7354
8756061,3.2018
8756061,2.6682
8756223,3.9133
8756223,3.3797
8756223,2.6682
8756371,3.2018
8756371,2.6682
8756371,2.3124
8756461,3.2018
8756461,2.6682
8756461,2.3124
8756527,3.2018
8756527,2.8460
8756527,2.3124
8756695,3.7354
8756695,3.2018
8756695,2.6682
8756748,3.2018
8756748,2.6682
8756748,2.3124
8756833,3.5575
8756833,3.0239
8756833,2.4903
8756911,3.3797
8756911,2.8460
8756911,2.3124
8756982,3.5575
8756982,3.0239
8756982,2.4903
8757120,3.7354
8757120,3.2018
8757120,2.6682
8757202,3.2018
8757202,2.6682
8757202,2.3124
8757259,3.2018
8757259,2.6682
8757259,2.3124
8757419,3.9133
8757422,3.3797
8757422,2.8460
8757604,7.5776
8757714,6.1130
8752019,59.1105
8757841,6.9600
8752137,8.1882
8752168,65.7660
8757991,5.4790
8758087,7.1970
8752211,69.3857
8758202,3.2345
8758202,2.8751
8758202,2.3360
8752282,83.9024
8758370,8.2510
8758604,3.4142
8758604,2.8751
8758604,2.3360
8752483,3.3452
8752483,2.8170
8752483,2.2888
8758711,8.4220
8752598,3.1692
8752598,2.8170
8752598,2.2888
8758845,7.1760
8758946,8.5467
8752758,3.3452
8752760,2.8170
8752760,2.2888
8752863,8.7480
8759219,3.4142
8759219,2.8751
8759219,2.3360
8752965,2.3895
8759327,8.2486
8753043,2.1922
8753047,2.1922
8753051,7.4601
8753072,1.9730
8759451,6.8840
8753151,2.0398
8753154,6.4242
8753160,2.0179
8753187,6.1201
8759636,6.1138
8753241,7.5345
8759711,28.9082
8753295,7.9670
8753323,1.4907
8759799,5.3577
8753533,8.5743
8759952,6.2960
8760023,6.3460
8753643,7.4440
8760107,6.7217
8760183,6.8680
8753803,3.1688
8753803,2.6407
8753803,2.2886
8760294,6.3327
8753894,3.1688
8753894,2.6407
8753894,2.2886
8753952,3.1688
8753952,2.6407
8753952,2.2886
8760384,6.9850
8760460,7.4034
8760538,8.3801
8760624,7.9560
8760686,7.3780
8760726,6.6209
8760754,8.3370
8760863,7.4208
8760907,7.3910
8761004,5.9097
8761062,8.6656
8761102,7.5090
8761166,3.5725
8761238,7.6690
8761265,6.5904
8761313,7.4975
8761378,6.2953
8761424,6.6200
8761461,5.6450
8761491,6.5290
8761543,5.1149
8761655,6.5660
8761752,7.6760
8761829,5.7647
8761927,7.4340
8761960,5.8814
8762136,6.3585
8762235,7.4760
8762310,7.4660
8762521,3.3943
8762521,2.8584
8762521,2.3224
8762590,3.3943
8762590,3.0370
8762590,2.5011
8762765,3.5730
8762765,3.0370
8762765,2.5011
8762867,8.2140
8762927,8.6317
8762929,14535.2977
8762930,0.0000
8763035,3.7506
8763035,3.2148
8763035,2.6790
8763136,3.7500
8763136,3.2143
8763136,2.6786
8763327,3.2143
8763327,2.8572
8763327,2.3214
8763458,3.7500
8763458,3.2143
8763458,2.6786
8763539,3.7500
8763539,3.2143
8763539,2.6786
8763678,3.5715
8763678,3.0357
8763678,2.6786
8763698,70.5888
8763706,63.3852
8763707,1172.8333
8764031,3.1445
8764031,2.7951
8764031,2.2710
8764153,3.6686
8764153,3.1445
8764153,2.6204
8764190,3.4939
8764190,2.9698
8764190,2.4457
8764293,3.1445
8764295,2.6204
8764295,2.2710
8764388,3.4939
8764388,2.9698
8764388,2.4457
8764414,3.1445
8764414,2.6204
8764414,2.2710
8764562,3.6700
8764562,3.1457
8764562,2.6214
8764650,8.4042
8773019,3.3250
8773019,2.8000
8773019,2.2750
8764737,3.3205
8764738,2.7962
8764738,2.2719
8764836,7.5616
8764907,8.5800
8773291,10.2345
8773292,0.0000
8773293,9233.7190
8773293,0.9235
8765002,3.1457
8765002,2.6214
8765002,2.2719
8765083,3.1457
8765083,2.6214
8765083,2.2719
8765156,3.8448
8765156,3.3205
8765156,2.7962
8773562,3.1410
8773562,2.6175
8773562,2.2685
8773722,7.8475
8773909,3.3155
8773909,2.7920
8773909,2.2685
8765346,3.3205
8765346,2.7962
8765346,2.2719
8774016,3.1410
8774016,2.6175
8774016,2.2685
8765461,3.1457
8765461,2.7962
8765461,2.2719
8774194,3.3155
8774194,2.7920
8774194,2.2685
8765541,4.0195
8765541,3.4952
8765541,2.9710
8774439,3.3155
8774439,2.9665
8774439,2.4430
8765645,8.2410
8774565,3.1410
8774566,2.7920
8774566,2.2685
8765665,7.5752
8765678,17.3441
8765731,7.2619
8765810,7.0520
8765892,7.2560
8775192,129.8164
8765957,8.2299
8766028,7.3420
8766109,7.9630
8766142,8.0913
8775665,8.4590
8775665,7.2505
8775665,6.0421
8775766,8.3880
8766243,5.0453
8766288,4.5340
8766336,7.7710
8766341,5.7678
8766341,4.8939
8766341,4.1948
8766377,8.8265
8776045,6.6453
8766391,8.1349
8766419,7.6837
8776274,8.0300
8766504,3.3238
8766504,2.9739
8766504,2.4491
8776567,3.2800
8776567,2.7621
8776567,2.4168
8766588,3.3238
8766590,2.7990
8766591,2.2742
8776710,3.4526
8776710,2.9347
8776710,2.4168
8766642,3.1743
8766642,2.6453
8766642,2.2926
8776756,5.7687
8766677,11.8591
8776811,6.6842
8766743,7.0098
8776938,10.7236
8776938,9.1670
8776938,10.7236
8776938,9.1670
8776964,6.2100
8766787,8.5478
8766835,4.5656
8766868,6.5600
8777280,5.4602
8766926,6.1131
8766973,5.8806
8767005,7.8813
8777689,5.9950
8777795,6.8868
8767080,7.1466
8777921,3.1133
8777921,2.7674
8777921,2.2485
8767139,5.3325
8767154,3.7034
8767154,3.1743
8767154,2.6453
8767165,6.8123
8778066,6.8639
8767236,3.1743
8767236,2.6453
8767236,2.2926
